,objectid,wellwidth,welllength,pareawidth,lowwell,latitude,longitude,genus
27937,27938,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,liquidambar
27938,27939,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
27939,27940,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,phoenix
27940,27941,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,ginkgo
27941,27942,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,cinnamomum
27942,27943,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,washingtonia
27943,27944,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,washingtonia
27944,27945,2.0,2.0,0.0,None,37.80505999961946,-122.27301999967312,callistemon
27945,27946,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,albizia
27946,27947,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
27947,27948,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,tristaniopsis
27948,27949,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,magnolia
27949,27950,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,acer
27950,27951,3.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,acer
27951,27952,2.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,acer
27952,27953,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,pistacia
27953,27954,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,pittosporum
27954,27955,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,stump
27955,27956,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,platanus
27956,27957,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,prunus
27957,27958,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,morus
27958,27959,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,stump
27959,27960,2.0,3.0,0.0,High,37.80505999961946,-122.27301999967312,platanus
27960,27961,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,magnolia
27961,27962,6.0,8.0,0.0,Low,37.80505999961946,-122.27301999967312,laurus
27962,27963,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,crataegus
27963,27964,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
27964,27965,2.0,2.0,0.0,Moderate,37.80505999961946,-122.27301999967312,fraxinus
27965,27966,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,fraxinus
27966,27967,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,pyrus
27967,27968,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,NaN
27968,27969,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,liquidambar
27969,27970,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,dead
27970,27971,3.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
27971,27972,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,platanus
27972,27973,3.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
27973,27974,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
27974,27975,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,pyrus
27975,27976,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,fraxinus
27976,27977,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,pyrus
27977,27978,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,myoporum
27978,27979,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,liquidambar
27979,27980,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,robinia
27980,27981,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,pyrus
27981,27982,3.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
27982,27983,3.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
27983,27984,2.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
27984,27985,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,gleditsia
27985,27986,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,pyrus
27986,27987,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,crataegus
27987,27988,2.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
27988,27989,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,prunus
27989,27990,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,liquidambar
27990,27991,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,celtis
27991,27992,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,jacaranda
27992,27993,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,geijera
27993,27994,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,liquidambar
27994,27995,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
27995,27996,3.0,4.0,0.0,Moderate,37.80505999961946,-122.27301999967312,pyrus
27996,27997,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
27997,27998,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,phoenix
27998,27999,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,pyrus
27999,28000,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
28000,28001,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,callistemon
28001,28002,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
28002,28003,3.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,liquidambar
28003,28004,1.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,lagerstroemia
28004,28005,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
28005,28006,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,robinia
28006,28007,3.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,liquidambar
28007,28008,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,pyrus
28008,28009,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,prunus
28009,28010,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,liquidambar
28010,28011,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,washingtonia
28011,28012,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pittosporum
28012,28013,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,acacia
28013,28014,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,cercis
28014,28015,3.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,koelreuteria
28015,28016,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,cinnamomum
28016,28017,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,NaN
28017,28018,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,NaN
28018,28019,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,ficus
28019,28020,3.0,3.0,0.0,High,37.80505999961946,-122.27301999967312,liquidambar
28020,28021,0.0,0.0,8.0,None,37.80505999961946,-122.27301999967312,prunus
28021,28022,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,dead
28022,28023,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,prunus
28023,28024,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,tristaniopsis
28024,28025,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,quercus
28025,28026,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,cercis
28026,28027,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,platanus
28027,28028,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pistacia
28028,28029,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,prunus
28029,28030,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,pittosporum
28030,28031,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,pistacia
28031,28032,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,cinnamomum
28032,28033,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pistacia
28033,28034,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,cercis
28034,28035,4.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
28035,28036,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,liquidambar
28036,28037,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,acer
28037,28038,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,umbellularia
28038,28039,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,pyrus
28039,28040,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,NaN
28040,28041,4.0,10.0,0.0,Low,37.80505999961946,-122.27301999967312,liquidambar
28041,28042,4.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,tristaniopsis
28042,28043,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,tristaniopsis
28043,28044,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,acer
28044,28045,0.0,0.0,7.0,None,37.80505999961946,-122.27301999967312,acer
28045,28046,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,prunus
28046,28047,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
28047,28048,4.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
28048,28049,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,ginkgo
28049,28050,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
28050,28051,4.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,prunus
28051,28052,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,NaN
28052,28053,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,pyrus
28053,28054,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,acer
28054,28055,3.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,NaN
28055,28056,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,sapium
28056,28057,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,fraxinus
28057,28058,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
28058,28059,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,nyssa
28059,28060,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,NaN
28060,28061,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,acer
28061,28062,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,acer
28062,28063,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
28063,28064,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
28064,28065,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,pyrus
28065,28066,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,acacia
28066,28067,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,pyrus
28067,28068,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
28068,28069,2.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,NaN
28069,28070,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,pistacia
28070,28071,4.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,prunus
28071,28072,1.5,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,dead
28072,28073,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,platanus
28073,28074,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,nyssa
28074,28075,3.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,liquidambar
28075,28076,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
28076,28077,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,platanus
28077,28078,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,cordyline
28078,28079,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
28079,28080,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,tristaniopsis
28080,28081,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,cinnamomum
28081,28082,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,liquidambar
28082,28083,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
28083,28084,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,acer
28084,28085,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,prunus
28085,28086,0.0,0.0,10.0,None,37.80505999961946,-122.27301999967312,NaN
28086,28087,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
28087,28088,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,platanus
28088,28089,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,lagerstroemia
28089,28090,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,NaN
28090,28091,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,quercus
28091,28092,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,liquidambar
28092,28093,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,shrub
28093,28094,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
28094,28095,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,quercus
28095,28096,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,NaN
28096,28097,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,NaN
28097,28098,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,shrub
28098,28099,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,crataegus
28099,28100,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,shrub
28100,28101,5.0,8.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
28101,28102,5.0,6.0,0.0,Moderate,37.80505999961946,-122.27301999967312,platanus
28102,28103,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,eucalyptus
28103,28104,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,platanus
28104,28105,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
28105,28106,3.0,8.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
28106,28107,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,shrub
28107,28108,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,NaN
28108,28109,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
28109,28110,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,prunus
28110,28111,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,quercus
28111,28112,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,magnolia
28112,28113,6.0,8.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
28113,28114,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
28114,28115,0.0,0.0,10.0,None,37.80505999961946,-122.27301999967312,NaN
28115,28116,4.5,7.0,0.0,High,37.80505999961946,-122.27301999967312,ulmus
28116,28117,4.0,4.5,0.0,Low,37.80505999961946,-122.27301999967312,quercus
28117,28118,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,prunus
28118,28119,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,prunus
28119,28120,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,podocarpus
28120,28121,2.0,2.0,0.0,Moderate,37.80505999961946,-122.27301999967312,podocarpus
28121,28122,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,schinus
28122,28123,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,NaN
28123,28124,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,NaN
28124,28125,3.0,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,shrub
28125,28126,3.0,6.0,0.0,High,37.80505999961946,-122.27301999967312,liquidambar
28126,28127,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,dead
28127,28128,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,NaN
28128,28129,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,betula
28129,28130,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,alnus
28130,28131,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,pyrus
28131,28132,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,NaN
28132,28133,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
28133,28134,0.0,0.0,10.0,None,37.80505999961946,-122.27301999967312,NaN
28134,28135,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,betula
28135,28136,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pyrus
28136,28137,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,prunus
28137,28138,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,NaN
28138,28139,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
28139,28140,4.0,10.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
28140,28141,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,NaN
28141,28142,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,ligustrum
28142,28143,3.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
28143,28144,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,lophostemon
28144,28145,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
28145,28146,2.5,5.5,0.0,Low,37.80505999961946,-122.27301999967312,juniperus
28146,28147,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,liquidambar
28147,28148,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,dodonaea
28148,28149,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,quercus
28149,28150,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,malus
28150,28151,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pyrus
28151,28152,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,NaN
28152,28153,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,liquidambar
28153,28154,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,laurus
28154,28155,4.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
28155,28156,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
28156,28157,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,nyssa
28157,28158,4.0,8.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
28158,28159,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,acer
28159,28160,3.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,prunus
28160,28161,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,shrub
28161,28162,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,cercis
28162,28163,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
28163,28164,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,acer
28164,28165,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,fraxinus
28165,28166,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,fraxinus
28166,28167,4.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
28167,28168,2.0,2.0,0.0,None,37.80505999961946,-122.27301999967312,lophostemon
28168,28169,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,quercus
28169,28170,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,eriobotrya
28170,28171,2.0,6.0,0.0,Moderate,37.80505999961946,-122.27301999967312,liquidambar
28171,28172,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,platanus
28172,28173,4.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
28173,28174,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,liquidambar
28174,28175,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,cordyline
28175,28176,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,platanus
28176,28177,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
28177,28178,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,NaN
28178,28179,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,quercus
28179,28180,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
28180,28181,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,lagerstroemia
28181,28182,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,lagerstroemia
28182,28183,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,platanus
28183,28184,0.0,0.0,8.0,None,37.80505999961946,-122.27301999967312,koelreuteria
28184,28185,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,ceratonia
28185,28186,4.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
28186,28187,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,jacaranda
28187,28188,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,NaN
28188,28189,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,shrub
28189,28190,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,quercus
28190,28191,0.0,0.0,10.0,None,37.80505999961946,-122.27301999967312,NaN
28191,28192,0.0,0.0,10.0,None,37.80505999961946,-122.27301999967312,NaN
28192,28193,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,platanus
28193,28194,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
28194,28195,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
28195,28196,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,prunus
28196,28197,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,liriodendron
28197,28198,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,shrub
28198,28199,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,NaN
28199,28200,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
28200,28201,0.0,0.0,10.0,None,37.80505999961946,-122.27301999967312,NaN
28201,28202,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,lagerstroemia
28202,28203,2.0,6.0,0.0,High,37.80505999961946,-122.27301999967312,pyrus
